function,0.5638984209095385
article,0.05297741952076184
affect,0.0713089036012668
negemo,0.024064780183847573
sad,0.004752334834779669
drives,0.0767023535722421
achieve,0.0194777758999493
adj,0.056774511172671224
cogproc,0.1355526816615353
discrep,0.018030215076676636
prep,0.12911397520776538
adverb,0.06318198852238575
power,0.019527375065213716
relativ,0.14375675099749433
space,0.05871990065470898
time,0.06921104261119398
bio,0.04048210388637015
body,0.007039407455305641
work,0.014157806173810171
certain,0.016992306618365653
informal,0.014536229434716476
assent,0.0031816946014064118
risk,0.007079821589965537
netspeak,0.004215929047475586
anger,0.006796922647346261
verb,0.1907345085273824
posemo,0.04621539998971277
insight,0.02735669515250825
focuspast,0.04024880410901529
reward,0.022488628932111603
affiliation,0.01748829827100984
money,0.004131426765913984
percept,0.021695042287880904
feel,0.008621069725404325
health,0.014822802389577562
social,0.08527749814462382
friend,0.003363558207375947
motion,0.01884768280047909
leisure,0.019927842399570874
differ,0.04113975207765392
quant,0.02517065786863202
focuspresent,0.1290331469384456
home,0.0027426501385102615
swear,0.0042471581515309605
cause,0.01681595403075883
anx,0.004675180577701685
compare,0.027367717189233674
relig,0.0015559441844060224
nonflu,0.0022484954919869795
focusfuture,0.017473602222042604
sexual,0.0027738792425656363
auxverb,0.10298807415626308
negate,0.024693036277196875
ingest,0.01848762960078183
death,0.0008762519196713963
tentat,0.032680338890889185
conj,0.06727300115363985
pronoun,0.18180665877978705
ipron,0.06304788707555974
filler,0.0004078153588407757
see,0.006120904394853443
hear,0.005031559765157138
family,0.0025828306059915793
female,0.0031284214239001846
male,0.0054283530872724865
number,0.008466761211248355
ppron,0.11867978044102843
shehe,0.005026048746794424
interrog,0.014249656479855391
i,0.07259848189814168
we,0.005020537728431711
you,0.031376064545047065
they,0.0046586475226135455
