function,0.5833106849866626
article,0.0490261210931602
affect,0.07549448890231013
negemo,0.035754189944134075
sad,0.005641954803965977
drives,0.07386884090794706
achieve,0.017096985253409833
adj,0.05253409834415421
cogproc,0.15836730585333939
discrep,0.021299511802305097
bio,0.029910916503095273
health,0.015894106396899692
sexual,0.0020433841662891943
prep,0.13002164175348532
adverb,0.06605767778952136
power,0.02220544566913282
relativ,0.12259801701142484
space,0.05567466908249031
work,0.01764054557350647
certain,0.01735366651567769
informal,0.010377975741104233
assent,0.0029090543057023505
anger,0.006663646887110574
verb,0.19815793447078364
posemo,0.03864311238612914
insight,0.03476269565655041
focuspast,0.03401781669938095
reward,0.018752831043333838
affiliation,0.017549952186823696
money,0.003105339976848357
percept,0.025159796668176557
feel,0.010388041672957874
social,0.10361366953545724
friend,0.0032814937842870805
motion,0.01697619407116614
cause,0.019875182445014846
leisure,0.008440283859278273
differ,0.045387286728068854
quant,0.024711862700689518
focuspresent,0.14136594695253912
home,0.0027781971916050127
swear,0.0020836478937037595
netspeak,0.003024812522019226
anx,0.01386078816246414
compare,0.028874125522170214
time,0.05162313151139967
relig,0.0013236700387538377
nonflu,0.00193769188182596
focusfuture,0.015234787860486184
auxverb,0.10643213045447682
negate,0.022316170919522874
risk,0.008289294881473652
ingest,0.004278021037797574
death,0.0011777140268760381
tentat,0.04401831999597363
conj,0.07653127988323519
body,0.007791031254718406
pronoun,0.19424228697971715
ipron,0.07108561075041522
filler,0.0003472746489506266
see,0.006427097488550002
hear,0.0062761085107453825
family,0.002622175247873572
female,0.004771251698626001
male,0.006296240374452665
number,0.006492526045598671
ppron,0.12305601691076551
shehe,0.0074135588102068545
interrog,0.016362172228094017
i,0.06673712818964216
we,0.0035230761487744728
they,0.007322965423524083
you,0.03805928833861795
